start load data...
load data1 fine...
Iteration is stopped.
tests size: 51481
load data2 fine...
pred_cur:1 traget_cur:1 878/4030610 878/4030611

pred_cur:1 traget_cur:1 820/1024620 820/1024621

pred_cur:1 traget_cur:1 826/1351140 826/1351141

pred_cur:1 traget_cur:1 853/2753110 853/2753111

pred_cur:1 traget_cur:1 892/4737640 892/4737641

pred_cur:1 traget_cur:1 807/353600 807/353601

pred_cur:1 traget_cur:1 810/469120 810/469121

pred_cur:1 traget_cur:1 892/4771140 892/4771141

pred_cur:1 traget_cur:1 862/3181600 862/3181601

pred_cur:0 traget_cur:1 885/4405600 885/4405601

pred_cur:1 traget_cur:1 822/1129610 822/1129611

pred_cur:1 traget_cur:1 858/3015140 858/3015141

pred_cur:1 traget_cur:1 835/1801600 835/1801601

pred_cur:0 traget_cur:1 803/120630 803/120631

pred_cur:1 traget_cur:1 854/2789610 854/2789611

pred_cur:1 traget_cur:1 891/4715640 891/4715641

pred_cur:1 traget_cur:1 842/2147640 842/2147641

pred_cur:1 traget_cur:1 882/4248630 882/4248631

pred_cur:1 traget_cur:1 823/1165640 823/1165641

pred_cur:1 traget_cur:1 848/2487100 848/2487101

pred_cur:1 traget_cur:1 828/1410600 828/1410601

pred_cur:1 traget_cur:1 855/2818630 855/2818631

pred_cur:1 traget_cur:1 897/5032640 897/5032641

pred_cur:0 traget_cur:1 880/4116600 880/4116601

pred_cur:1 traget_cur:1 809/458620 809/458621

pred_cur:1 traget_cur:1 870/3592600 870/3592601

pred_cur:1 traget_cur:1 805/242630 805/242631

pred_cur:1 traget_cur:1 816/782130 816/782131

pred_cur:1 traget_cur:1 880/4158620 880/4158621

pred_cur:1 traget_cur:1 852/2658130 852/2658131

pred_cur:1 traget_cur:1 826/1307620 826/1307621

pred_cur:1 traget_cur:1 874/3816100 874/3816101

pred_cur:1 traget_cur:1 875/3891620 875/3891621

pred_cur:1 traget_cur:1 879/4090110 879/4090111

pred_cur:1 traget_cur:1 850/2562630 850/2562631

pred_cur:1 traget_cur:1 870/3592640 870/3592641

pred_cur:0 traget_cur:1 891/4718100 891/4718101

pred_cur:1 traget_cur:1 880/4150100 880/4150101

pred_cur:1 traget_cur:1 880/4117630 880/4117631

pred_cur:0 traget_cur:1 891/4729120 891/4729121

pred_cur:1 traget_cur:1 874/3837630 874/3837631

pred_cur:1 traget_cur:1 815/751620 815/751621

pred_cur:1 traget_cur:1 878/4045110 878/4045111

pred_cur:1 traget_cur:1 893/4825130 893/4825131

pred_cur:1 traget_cur:1 871/3677630 871/3677631

pred_cur:1 traget_cur:1 838/1973610 838/1973611

pred_cur:1 traget_cur:1 842/2143130 842/2143131

pred_cur:1 traget_cur:1 805/217610 805/217611

pred_cur:1 traget_cur:1 864/3305130 864/3305131

pred_cur:0 traget_cur:1 803/139110 803/139111

pred_cur:1 traget_cur:1 837/1872100 837/1872101

pred_cur:1 traget_cur:1 842/2163600 842/2163601

pred_cur:1 traget_cur:1 843/2225110 843/2225111

pred_cur:1 traget_cur:1 894/4872100 894/4872101

pred_cur:1 traget_cur:1 852/2685100 852/2685101

pred_cur:0 traget_cur:1 858/2994600 858/2994601

pred_cur:1 traget_cur:1 809/449620 809/449621

pred_cur:1 traget_cur:1 850/2552630 850/2552631

pred_cur:1 traget_cur:1 858/2999120 858/2999121

pred_cur:1 traget_cur:1 814/726610 814/726611

pred_cur:1 traget_cur:1 875/3887600 875/3887601

pred_cur:1 traget_cur:1 878/4043100 878/4043101

pred_cur:1 traget_cur:1 840/2053120 840/2053121

pred_cur:1 traget_cur:1 869/3557600 869/3557601

pred_cur:1 traget_cur:1 900/5191120 900/5191121

pred_cur:1 traget_cur:1 810/519100 810/519101

pred_cur:1 traget_cur:1 887/4497600 887/4497601

pred_cur:1 traget_cur:1 852/2693140 852/2693141

pred_cur:1 traget_cur:1 832/1612100 832/1612101

pred_cur:1 traget_cur:1 820/1001100 820/1001101

pred_cur:1 traget_cur:1 874/3803620 874/3803621

pred_cur:1 traget_cur:1 839/1993100 839/1993101

pred_cur:1 traget_cur:1 866/3407140 866/3407141

pred_cur:1 traget_cur:1 848/2444620 848/2444621

pred_cur:1 traget_cur:1 888/4538110 888/4538111

pred_cur:1 traget_cur:1 879/4090630 879/4090631

pred_cur:1 traget_cur:1 871/3683640 871/3683641

pred_cur:1 traget_cur:1 825/1279630 825/1279631

pred_cur:1 traget_cur:1 895/4934120 895/4934121

pred_cur:1 traget_cur:1 836/1822630 836/1822631

pred_cur:1 traget_cur:1 819/941130 819/941131

pred_cur:1 traget_cur:1 823/1189620 823/1189621

pred_cur:1 traget_cur:1 891/4723110 891/4723111

pred_cur:1 traget_cur:1 805/231600 805/231601

pred_cur:1 traget_cur:1 808/375130 808/375131

pred_cur:1 traget_cur:1 852/2662130 852/2662131

pred_cur:1 traget_cur:1 837/1906610 837/1906611

pred_cur:0 traget_cur:1 838/1928110 838/1928111

pred_cur:1 traget_cur:1 820/998610 820/998611

pred_cur:1 traget_cur:1 849/2531110 849/2531111

pred_cur:1 traget_cur:1 856/2899100 856/2899101

pred_cur:1 traget_cur:1 820/997600 820/997601

pred_cur:1 traget_cur:1 852/2694100 852/2694101

pred_cur:1 traget_cur:1 853/2746600 853/2746601

pred_cur:1 traget_cur:1 863/3226140 863/3226141

pred_cur:1 traget_cur:1 840/2053100 840/2053101

pred_cur:1 traget_cur:1 879/4101640 879/4101641

pred_cur:1 traget_cur:1 802/63640 802/63641

pred_cur:1 traget_cur:1 867/3470140 867/3470141

pred_cur:1 traget_cur:1 835/1798600 835/1798601

pred_cur:1 traget_cur:1 859/3065600 859/3065601

pred_cur:1 traget_cur:1 848/2460110 848/2460111

pred_cur:1 traget_cur:1 864/3309610 864/3309611

pred_cur:1 traget_cur:1 847/2400610 847/2400611

pred_cur:1 traget_cur:1 826/1308140 826/1308141

pred_cur:1 traget_cur:1 835/1782110 835/1782111

pred_cur:1 traget_cur:1 805/246130 805/246131

pred_cur:1 traget_cur:1 878/4013600 878/4013601

pred_cur:0 traget_cur:1 843/2225130 843/2225131

pred_cur:1 traget_cur:1 822/1120140 822/1120141

pred_cur:1 traget_cur:1 897/5005620 897/5005621

pred_cur:1 traget_cur:1 855/2833100 855/2833101

pred_cur:1 traget_cur:1 855/2813630 855/2813631

pred_cur:1 traget_cur:1 877/3961630 877/3961631

pred_cur:1 traget_cur:1 896/4958140 896/4958141

pred_cur:1 traget_cur:1 826/1340620 826/1340621

pred_cur:1 traget_cur:1 873/3753100 873/3753101

pred_cur:1 traget_cur:1 827/1400140 827/1400141

pred_cur:1 traget_cur:1 805/226620 805/226621

pred_cur:0 traget_cur:1 892/4775640 892/4775641

pred_cur:1 traget_cur:1 856/2905100 856/2905101

pred_cur:1 traget_cur:1 833/1698140 833/1698141

pred_cur:1 traget_cur:1 814/700640 814/700641

pred_cur:1 traget_cur:1 833/1669110 833/1669111

pred_cur:0 traget_cur:1 836/1829610 836/1829611

pred_cur:1 traget_cur:1 850/2564140 850/2564141

pred_cur:1 traget_cur:1 890/4661120 890/4661121

pred_cur:1 traget_cur:1 871/3651130 871/3651131

pred_cur:1 traget_cur:1 858/2978620 858/2978621

pred_cur:1 traget_cur:1 808/402100 808/402101

pred_cur:1 traget_cur:1 883/4276610 883/4276611

pred_cur:1 traget_cur:1 868/3489620 868/3489621

pred_cur:1 traget_cur:1 900/5153610 900/5153611

pred_cur:1 traget_cur:1 830/1526130 830/1526131

pred_cur:1 traget_cur:1 846/2340100 846/2340101

pred_cur:1 traget_cur:1 885/4401610 885/4401611

pred_cur:1 traget_cur:1 888/4557130 888/4557131

pred_cur:1 traget_cur:1 888/4570600 888/4570601

pred_cur:1 traget_cur:1 881/4201610 881/4201611

pred_cur:1 traget_cur:1 857/2921640 857/2921641

pred_cur:1 traget_cur:1 861/3136110 861/3136111

pred_cur:1 traget_cur:1 836/1823600 836/1823601

pred_cur:1 traget_cur:1 852/2694620 852/2694621

pred_cur:1 traget_cur:1 830/1552630 830/1552631

pred_cur:1 traget_cur:1 820/1038110 820/1038111

pred_cur:1 traget_cur:1 828/1439110 828/1439111

pred_cur:1 traget_cur:1 815/732110 815/732111

pred_cur:1 traget_cur:1 825/1290140 825/1290141

pred_cur:1 traget_cur:1 824/1201120 824/1201121

pred_cur:1 traget_cur:1 824/1235140 824/1235141

pred_cur:1 traget_cur:1 885/4401600 885/4401601

pred_cur:1 traget_cur:1 828/1404130 828/1404131

pred_cur:1 traget_cur:1 844/2262620 844/2262621

pred_cur:1 traget_cur:1 893/4821620 893/4821621

pred_cur:1 traget_cur:1 875/3860630 875/3860631

pred_cur:1 traget_cur:1 889/4607140 889/4607141

pred_cur:0 traget_cur:1 807/324100 807/324101

pred_cur:1 traget_cur:1 866/3414610 866/3414611

pred_cur:0 traget_cur:1 803/149620 803/149621

pred_cur:1 traget_cur:1 839/1976620 839/1976621

pred_cur:1 traget_cur:1 878/4044140 878/4044141

pred_cur:1 traget_cur:1 844/2271610 844/2271611

pred_cur:1 traget_cur:1 805/226110 805/226111

pred_cur:1 traget_cur:1 807/323140 807/323141

pred_cur:1 traget_cur:1 836/1840100 836/1840101

pred_cur:1 traget_cur:1 868/3533120 868/3533121

pred_cur:1 traget_cur:1 900/5164610 900/5164611

pred_cur:1 traget_cur:1 833/1685110 833/1685111

pred_cur:1 traget_cur:1 815/737120 815/737121

pred_cur:1 traget_cur:1 865/3350140 865/3350141

pred_cur:1 traget_cur:1 838/1973640 838/1973641

pred_cur:1 traget_cur:1 896/4978140 896/4978141

pred_cur:1 traget_cur:1 806/300610 806/300611

pred_cur:1 traget_cur:1 822/1139620 822/1139621

pred_cur:1 traget_cur:1 895/4931640 895/4931641

pred_cur:0 traget_cur:1 831/1592630 831/1592631

pred_cur:1 traget_cur:1 864/3314640 864/3314641

pred_cur:1 traget_cur:1 860/3091100 860/3091101

pred_cur:0 traget_cur:1 886/4431130 886/4431131

pred_cur:1 traget_cur:1 865/3368100 865/3368101

pred_cur:1 traget_cur:1 865/3341140 865/3341141

pred_cur:1 traget_cur:1 842/2178620 842/2178621

pred_cur:1 traget_cur:1 857/2933140 857/2933141

pred_cur:1 traget_cur:1 887/4492630 887/4492631

pred_cur:1 traget_cur:1 868/3519140 868/3519141

pred_cur:1 traget_cur:1 878/4026100 878/4026101

pred_cur:1 traget_cur:1 864/3308630 864/3308631

pred_cur:1 traget_cur:1 828/1446130 828/1446131

pred_cur:1 traget_cur:1 867/3446100 867/3446101

pred_cur:1 traget_cur:1 819/959120 819/959121

pred_cur:1 traget_cur:1 846/2372130 846/2372131

pred_cur:1 traget_cur:1 832/1621630 832/1621631

pred_cur:1 traget_cur:1 849/2530630 849/2530631

pred_cur:1 traget_cur:1 880/4154640 880/4154641

pred_cur:1 traget_cur:1 860/3084600 860/3084601

pred_cur:1 traget_cur:1 868/3520110 868/3520111

pred_cur:1 traget_cur:1 816/805640 816/805641

pred_cur:1 traget_cur:1 821/1069620 821/1069621

pred_cur:1 traget_cur:1 897/5036120 897/5036121

pred_cur:1 traget_cur:1 877/3999130 877/3999131

pred_cur:1 traget_cur:1 885/4419610 885/4419611

pred_cur:1 traget_cur:1 861/3140600 861/3140601

pred_cur:0 traget_cur:1 832/1647130 832/1647131

pred_cur:1 traget_cur:1 851/2618640 851/2618641

pred_cur:0 traget_cur:1 884/4346630 884/4346631

pred_cur:1 traget_cur:1 870/3618610 870/3618611

pred_cur:1 traget_cur:1 861/3123140 861/3123141

pred_cur:1 traget_cur:1 826/1331110 826/1331111

pred_cur:1 traget_cur:1 891/4684110 891/4684111

pred_cur:0 traget_cur:1 867/3439140 867/3439141

pred_cur:1 traget_cur:1 836/1863640 836/1863641

pred_cur:1 traget_cur:1 810/476630 810/476631

pred_cur:1 traget_cur:1 886/4459620 886/4459621

pred_cur:1 traget_cur:1 855/2859120 855/2859121

pred_cur:1 traget_cur:1 842/2151120 842/2151121

pred_cur:1 traget_cur:1 890/4671620 890/4671621

pred_cur:1 traget_cur:1 806/308620 806/308621

pred_cur:1 traget_cur:1 824/1240620 824/1240621

pred_cur:1 traget_cur:1 889/4609120 889/4609121

pred_cur:1 traget_cur:1 844/2250120 844/2250121

pred_cur:1 traget_cur:1 883/4294130 883/4294131

pred_cur:1 traget_cur:1 894/4849630 894/4849631

pred_cur:1 traget_cur:1 826/1340130 826/1340131

pred_cur:1 traget_cur:1 812/587640 812/587641

pred_cur:0 traget_cur:1 809/418100 809/418101

pred_cur:1 traget_cur:1 826/1345620 826/1345621

pred_cur:0 traget_cur:1 807/360630 807/360631

pred_cur:1 traget_cur:1 899/5131130 899/5131131

pred_cur:1 traget_cur:1 832/1644130 832/1644131

pred_cur:1 traget_cur:1 816/809120 816/809121

pred_cur:1 traget_cur:1 856/2878610 856/2878611

pred_cur:0 traget_cur:1 807/327120 807/327121

pred_cur:1 traget_cur:1 849/2496120 849/2496121

pred_cur:1 traget_cur:1 801/5630 801/5631

pred_cur:1 traget_cur:1 839/1977610 839/1977611

pred_cur:1 traget_cur:1 854/2762110 854/2762111

pred_cur:1 traget_cur:1 811/556110 811/556111

pred_cur:1 traget_cur:1 829/1471600 829/1471601

pred_cur:1 traget_cur:1 822/1138100 822/1138101

pred_cur:1 traget_cur:1 862/3184620 862/3184621

pred_cur:1 traget_cur:1 871/3689140 871/3689141

pred_cur:1 traget_cur:1 881/4174630 881/4174631

pred_cur:1 traget_cur:1 835/1768120 835/1768121

pred_cur:1 traget_cur:1 888/4572120 888/4572121

pred_cur:1 traget_cur:1 849/2502630 849/2502631

pred_cur:1 traget_cur:1 847/2422110 847/2422111

pred_cur:1 traget_cur:1 874/3797610 874/3797611

pred_cur:1 traget_cur:1 858/2986620 858/2986621

pred_cur:1 traget_cur:1 815/736610 815/736611

pred_cur:1 traget_cur:1 851/2618100 851/2618101

pred_cur:1 traget_cur:1 887/4481130 887/4481131

pred_cur:1 traget_cur:1 872/3697610 872/3697611

pred_cur:1 traget_cur:1 888/4568620 888/4568621

pred_cur:1 traget_cur:1 835/1796620 835/1796621

pred_cur:1 traget_cur:1 848/2495130 848/2495131

pred_cur:1 traget_cur:1 890/4632610 890/4632611

pred_cur:1 traget_cur:1 839/2009120 839/2009121

pred_cur:1 traget_cur:1 877/3955600 877/3955601

pred_cur:1 traget_cur:1 846/2356100 846/2356101

pred_cur:1 traget_cur:1 895/4918110 895/4918111

pred_cur:1 traget_cur:1 830/1531640 830/1531641

pred_cur:1 traget_cur:1 853/2727620 853/2727621

pred_cur:1 traget_cur:1 804/176120 804/176121

pred_cur:1 traget_cur:1 881/4198640 881/4198641

pred_cur:1 traget_cur:1 833/1683110 833/1683111

pred_cur:1 traget_cur:1 874/3805630 874/3805631

pred_cur:1 traget_cur:1 808/377600 808/377601

pred_cur:1 traget_cur:1 844/2262630 844/2262631

pred_cur:1 traget_cur:1 870/3633130 870/3633131

pred_cur:1 traget_cur:1 897/5007130 897/5007131

pred_cur:1 traget_cur:1 826/1346120 826/1346121

pred_cur:1 traget_cur:1 858/3004110 858/3004111

pred_cur:1 traget_cur:1 887/4486610 887/4486611

pred_cur:1 traget_cur:1 827/1393130 827/1393131

pred_cur:1 traget_cur:1 801/51140 801/51141

pred_cur:1 traget_cur:1 882/4237100 882/4237101

pred_cur:1 traget_cur:1 825/1266600 825/1266601

pred_cur:1 traget_cur:1 806/286110 806/286111

pred_cur:1 traget_cur:1 826/1329620 826/1329621

pred_cur:1 traget_cur:1 877/3994610 877/3994611

pred_cur:1 traget_cur:1 851/2636130 851/2636131

pred_cur:1 traget_cur:1 846/2343620 846/2343621

pred_cur:1 traget_cur:1 816/810130 816/810131

pred_cur:0 traget_cur:1 880/4134130 880/4134131

pred_cur:1 traget_cur:1 826/1320620 826/1320621

pred_cur:1 traget_cur:1 882/4215140 882/4215141

pred_cur:1 traget_cur:1 897/5007600 897/5007601

pred_cur:1 traget_cur:1 837/1899120 837/1899121

pred_cur:1 traget_cur:1 831/1587100 831/1587101

pred_cur:0 traget_cur:1 809/439130 809/439131

pred_cur:1 traget_cur:1 824/1220100 824/1220101

pred_cur:1 traget_cur:1 894/4886610 894/4886611

pred_cur:1 traget_cur:1 846/2382110 846/2382111

pred_cur:1 traget_cur:1 875/3855640 875/3855641

pred_cur:1 traget_cur:1 845/2291630 845/2291631

pred_cur:1 traget_cur:1 804/165100 804/165101

pred_cur:1 traget_cur:1 867/3464140 867/3464141

pred_cur:1 traget_cur:1 893/4792130 893/4792131

pred_cur:1 traget_cur:1 899/5108140 899/5108141

pred_cur:1 traget_cur:1 894/4846120 894/4846121

pred_cur:1 traget_cur:1 854/2780140 854/2780141

pred_cur:1 traget_cur:1 833/1676120 833/1676121

pred_cur:0 traget_cur:1 872/3716620 872/3716621

pred_cur:1 traget_cur:1 840/2059600 840/2059601

pred_cur:1 traget_cur:1 865/3332640 865/3332641

pred_cur:1 traget_cur:1 867/3483600 867/3483601

pred_cur:0 traget_cur:1 880/4126600 880/4126601

pred_cur:1 traget_cur:1 801/10620 801/10621

pred_cur:1 traget_cur:1 837/1893120 837/1893121

pred_cur:1 traget_cur:1 887/4481640 887/4481641

pred_cur:0 traget_cur:1 806/290100 806/290101

pred_cur:1 traget_cur:1 809/431620 809/431621

pred_cur:1 traget_cur:1 849/2506110 849/2506111

pred_cur:1 traget_cur:1 823/1166120 823/1166121

pred_cur:0 traget_cur:1 878/4028100 878/4028101

pred_cur:1 traget_cur:1 878/4005130 878/4005131

pred_cur:1 traget_cur:1 873/3763140 873/3763141

pred_cur:1 traget_cur:1 871/3678640 871/3678641

pred_cur:1 traget_cur:1 833/1666140 833/1666141

pred_cur:1 traget_cur:1 832/1645100 832/1645101

pred_cur:1 traget_cur:1 877/3975610 877/3975611

pred_cur:1 traget_cur:1 821/1069610 821/1069611

pred_cur:1 traget_cur:1 848/2473110 848/2473111

pred_cur:1 traget_cur:1 819/974600 819/974601

pred_cur:1 traget_cur:1 819/966100 819/966101

pred_cur:1 traget_cur:1 824/1211640 824/1211641

pred_cur:1 traget_cur:1 813/672600 813/672601

pred_cur:1 traget_cur:1 844/2250640 844/2250641

pred_cur:1 traget_cur:1 810/513640 810/513641

pred_cur:1 traget_cur:1 802/92120 802/92121

pred_cur:1 traget_cur:1 830/1554640 830/1554641

pred_cur:1 traget_cur:1 897/5033110 897/5033111

pred_cur:1 traget_cur:1 820/1013130 820/1013131

pred_cur:1 traget_cur:1 813/633140 813/633141

pred_cur:1 traget_cur:1 896/4990640 896/4990641

pred_cur:1 traget_cur:1 858/2965620 858/2965621

pred_cur:1 traget_cur:1 850/2581620 850/2581621

pred_cur:1 traget_cur:1 801/34130 801/34131

pred_cur:1 traget_cur:1 866/3396630 866/3396631

pred_cur:1 traget_cur:1 809/431130 809/431131

pred_cur:1 traget_cur:1 850/2585140 850/2585141

pred_cur:1 traget_cur:1 820/1004110 820/1004111

pred_cur:1 traget_cur:1 815/743600 815/743601

pred_cur:1 traget_cur:1 822/1097600 822/1097601

pred_cur:1 traget_cur:1 836/1861600 836/1861601

pred_cur:1 traget_cur:1 824/1232640 824/1232641

pred_cur:1 traget_cur:1 865/3345130 865/3345131

pred_cur:1 traget_cur:1 804/160610 804/160611

pred_cur:1 traget_cur:1 868/3493630 868/3493631

pred_cur:1 traget_cur:1 832/1616630 832/1616631

pred_cur:1 traget_cur:1 825/1276100 825/1276101

pred_cur:1 traget_cur:1 811/554130 811/554131

pred_cur:1 traget_cur:1 873/3786130 873/3786131

pred_cur:1 traget_cur:1 900/5148100 900/5148101

pred_cur:1 traget_cur:1 868/3515640 868/3515641

pred_cur:1 traget_cur:1 838/1925630 838/1925631

pred_cur:1 traget_cur:1 857/2922640 857/2922641

pred_cur:0 traget_cur:1 843/2231110 843/2231111

pred_cur:1 traget_cur:1 807/360140 807/360141

pred_cur:1 traget_cur:1 801/31100 801/31101

pred_cur:1 traget_cur:1 825/1293640 825/1293641

pred_cur:1 traget_cur:1 874/3799110 874/3799111

pred_cur:1 traget_cur:1 867/3463100 867/3463101

pred_cur:1 traget_cur:1 824/1238640 824/1238641

pred_cur:1 traget_cur:1 849/2539640 849/2539641

pred_cur:1 traget_cur:1 828/1423110 828/1423111

pred_cur:1 traget_cur:1 831/1581140 831/1581141

pred_cur:1 traget_cur:1 852/2677620 852/2677621

pred_cur:1 traget_cur:1 879/4100130 879/4100131

pred_cur:1 traget_cur:1 872/3723120 872/3723121

pred_cur:1 traget_cur:1 876/3926610 876/3926611

pred_cur:1 traget_cur:1 810/510620 810/510621

pred_cur:1 traget_cur:1 864/3299110 864/3299111

pred_cur:1 traget_cur:1 830/1522140 830/1522141

pred_cur:1 traget_cur:1 899/5145130 899/5145131

pred_cur:1 traget_cur:1 811/544620 811/544621

pred_cur:1 traget_cur:1 830/1523610 830/1523611

pred_cur:1 traget_cur:1 872/3728630 872/3728631

pred_cur:1 traget_cur:1 842/2158120 842/2158121

pred_cur:0 traget_cur:1 884/4322130 884/4322131

pred_cur:0 traget_cur:1 804/194630 804/194631

pred_cur:1 traget_cur:1 820/1026610 820/1026611

pred_cur:1 traget_cur:1 894/4855620 894/4855621

pred_cur:1 traget_cur:1 897/5034610 897/5034611

pred_cur:1 traget_cur:1 813/624610 813/624611

pred_cur:1 traget_cur:1 830/1548640 830/1548641

pred_cur:1 traget_cur:1 847/2407110 847/2407111

pred_cur:1 traget_cur:1 877/3954640 877/3954641

pred_cur:1 traget_cur:1 838/1934610 838/1934611

pred_cur:1 traget_cur:1 854/2760130 854/2760131

pred_cur:1 traget_cur:1 891/4695620 891/4695621

pred_cur:1 traget_cur:1 888/4545140 888/4545141

pred_cur:1 traget_cur:1 858/2992140 858/2992141

pred_cur:1 traget_cur:1 899/5107120 899/5107121

pred_cur:0 traget_cur:1 862/3200610 862/3200611

pred_cur:1 traget_cur:1 881/4194630 881/4194631

pred_cur:1 traget_cur:1 870/3606600 870/3606601

pred_cur:1 traget_cur:1 812/620110 812/620111

pred_cur:0 traget_cur:1 878/4041100 878/4041101

pred_cur:1 traget_cur:1 837/1894600 837/1894601

pred_cur:1 traget_cur:1 891/4724610 891/4724611

pred_cur:1 traget_cur:1 883/4293140 883/4293141

pred_cur:0 traget_cur:1 883/4279630 883/4279631

pred_cur:1 traget_cur:1 833/1696620 833/1696621

pred_cur:1 traget_cur:1 826/1322610 826/1322611

pred_cur:1 traget_cur:1 880/4147630 880/4147631

pred_cur:1 traget_cur:1 897/5025610 897/5025611

pred_cur:1 traget_cur:1 887/4520130 887/4520131

pred_cur:1 traget_cur:1 853/2750640 853/2750641

pred_cur:1 traget_cur:1 838/1965130 838/1965131

pred_cur:1 traget_cur:1 881/4197110 881/4197111

pred_cur:1 traget_cur:1 860/3106640 860/3106641

pred_cur:1 traget_cur:1 820/1031120 820/1031121

pred_cur:1 traget_cur:1 896/4942610 896/4942611

pred_cur:1 traget_cur:1 870/3626630 870/3626631

pred_cur:1 traget_cur:1 898/5052630 898/5052631

pred_cur:1 traget_cur:1 888/4565120 888/4565121

pred_cur:1 traget_cur:1 899/5112140 899/5112141

pred_cur:1 traget_cur:1 884/4324100 884/4324101

pred_cur:1 traget_cur:1 887/4501610 887/4501611

pred_cur:1 traget_cur:1 891/4698640 891/4698641

pred_cur:0 traget_cur:1 803/142140 803/142141

pred_cur:1 traget_cur:1 862/3201630 862/3201631

pred_cur:1 traget_cur:1 888/4558610 888/4558611

pred_cur:1 traget_cur:1 829/1485600 829/1485601

pred_cur:1 traget_cur:1 837/1900610 837/1900611

pred_cur:1 traget_cur:1 850/2578140 850/2578141

pred_cur:0 traget_cur:1 834/1731140 834/1731141

pred_cur:1 traget_cur:1 859/3039640 859/3039641

pred_cur:1 traget_cur:1 839/2027620 839/2027621

pred_cur:1 traget_cur:1 828/1449630 828/1449631

pred_cur:1 traget_cur:1 866/3391630 866/3391631

pred_cur:1 traget_cur:1 896/4988600 896/4988601

pred_cur:1 traget_cur:1 879/4091120 879/4091121

pred_cur:1 traget_cur:1 873/3795130 873/3795131

pred_cur:0 traget_cur:1 816/797130 816/797131

pred_cur:1 traget_cur:1 880/4110630 880/4110631

pred_cur:1 traget_cur:1 850/2548130 850/2548131

pred_cur:1 traget_cur:1 854/2756600 854/2756601

pred_cur:1 traget_cur:1 874/3819630 874/3819631
